GUID,pattern_key,pattern_count,rare_pattern,uncertainty_density,pred_conductivity,uncertainty_dispersion_conductivity,pred_pH,uncertainty_dispersion_pH,pred_W_1,uncertainty_dispersion_W_1,pred_R_W,uncertainty_dispersion_R_W,pred_PI,uncertainty_dispersion_PI,pred_S_pH,pred_PI_recon,pred_PI_gap_direct_vs_recon,uncertainty_hook_conductivity,uncertainty_hook_pH,uncertainty_hook_W_1,uncertainty_hook_R_W,uncertainty_hook_PI,trust_tier,candidate_guid,radius
q6_q5cand_0236_01_0002,LiClO4+NaClO4+NaNO3,0,1,6.332714686843672,163.29260448696618,2.4484768526985117,7.558733014500543,0.3102515453360668,2.518905026806482,0.018638802691577368,0.9112604051866698,0.0014674277050914604,0.7958547572159936,0.0060820455688964424,1.0,0.8438477891074252,-0.04799303189143156,1.5714285714285714,1.8571428571428572,1.5714285714285714,1.1428571428571428,1.5,low,q5cand_0236,0.1
q6_q5cand_0236_01_0003,LiNO3+NaClO4+NaNO3,0,1,6.221406365007995,161.97850922052626,3.331407622123293,7.837250482559699,0.13235850081919315,2.518845216621654,0.011370134761709097,0.9125188928990481,0.0019075203613169367,0.7977730267228423,0.004925269618175481,1.0,0.8408986215354917,-0.043125594812649326,1.6428571428571428,1.3571428571428572,0.8571428571428572,1.1428571428571428,1.1428571428571428,low,q5cand_0236,0.1
q6_q5cand_0236_01_0004,Na2SO4+NaClO4+NaNO3,18,0,5.294137085568255,164.02880457594065,1.655522487467553,6.630812140881587,0.08861502243453473,2.5259728294753967,0.01173477187750827,0.8983297858046742,0.003127316596632154,0.8125349267500463,0.017712358537054898,1.0,0.8343491774429654,-0.02181425069291909,0.8571428571428571,0.8571428571428571,0.7142857142857142,1.2857142857142856,1.2857142857142856,medium,q5cand_0236,0.1
q6_q5cand_0236_01_0005,NaBr+NaClO4+NaNO3,4,1,9.215166191454998,165.4888234268515,0.7306357289525326,6.798115953062935,0.11246997225862876,1.9385012360263219,0.1046985034879967,0.9684933092267916,0.03576786435821116,0.7243460779549911,0.025836363392497005,1.0,0.14432109734273324,0.5800249806122578,1.0714285714285714,1.5714285714285714,1.9285714285714286,1.9285714285714286,1.9285714285714286,low,q5cand_0236,0.1
q6_q5cand_0236_01_0006,NaClO4+NaNO3,27,0,2.871377263666041,163.79160700331923,1.9860619688518801,7.613943841377783,0.04845910399296519,2.569500645313925,0.019824992606236734,0.9119695044801968,0.0022741773261898955,0.8341261378600288,0.0019525520541935147,1.0,0.8837034402200122,-0.04957730235998348,0.6428571428571428,0.2857142857142857,1.0,0.7857142857142858,0.21428571428571427,high,q5cand_0236,0.1
q6_q5cand_0236_01_0007,NaClO4+NaNO3,27,0,3.2990069082470215,164.64918947917286,1.5523674649694021,7.599507333441276,0.05792771158858886,2.5424715197138723,0.00174679523551953,0.9089737494638381,0.001912683207752099,0.8349068781950589,0.004096187689164621,1.0,0.8643075279249489,-0.029400649729889983,0.5,0.5714285714285714,0.3571428571428571,0.8571428571428571,0.6428571428571428,high,q5cand_0236,0.1
q6_q5cand_0236_01_0008,Li2SO4+NaClO4+NaNO3,0,1,6.184589906064181,161.36529230912848,3.036410426852418,7.725175988456704,0.18998413796920674,2.500350488229058,0.016119445987401473,0.9088649657334423,0.0008480643399417398,0.7980855271565965,0.004828777550705794,1.0,0.8151455865735862,-0.017060059416989626,1.4285714285714284,1.3571428571428572,1.2142857142857144,0.6428571428571428,1.0,low,q5cand_0236,0.1
q6_q5cand_0236_01_0009,LiClO4+NaClO4+NaNO3,0,1,6.296054977382143,163.01646052057788,2.4414166237723376,7.56803097938925,0.29554538060560565,2.51726859208426,0.019794389165316482,0.9103992188872303,0.001198587585147801,0.7965463687501845,0.006631519335727947,1.0,0.8403216800703485,-0.04377531132016399,1.4285714285714286,1.7142857142857144,1.5714285714285714,1.0,1.5,low,q5cand_0236,0.1
q6_q5cand_0236_01_0010,LiNO3+NaClO4+NaNO3,0,1,6.1832609300643515,161.77270017477284,3.246765127027017,7.844543685543645,0.1197856355845407,2.516929726264511,0.012721822531938222,0.9115077807682465,0.0015808235130514554,0.7991191469546332,0.0058595144585812525,1.0,0.8369196889300248,-0.03780054197539162,1.4285714285714286,1.1428571428571428,1.0,0.8571428571428572,1.0714285714285714,low,q5cand_0236,0.1
q6_q5cand_0236_01_0011,Na2SO4+NaClO4+NaNO3,18,0,5.229081056252724,163.79980289980176,1.6460916658742528,6.645584097112514,0.069290125541208,2.5237706747134916,0.01237067525863994,0.8968235470047026,0.0026131823152699936,0.8140534282598804,0.0148107042646271,1.0,0.8299633026638872,-0.01590987440400682,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0714285714285714,1.1428571428571428,medium,q5cand_0236,0.1
q6_q5cand_0236_01_0012,NaBr+NaClO4+NaNO3,4,1,9.146440105299234,165.30884695292858,0.9292430633148263,6.808432353738305,0.09099666088953137,1.9389718437247347,0.10470650954292263,0.968361966450421,0.03618090764261622,0.7254085579410852,0.026636654899028247,1.0,0.14342637019399812,0.581982187747087,1.0714285714285714,1.4285714285714286,1.9285714285714286,1.9285714285714286,1.9285714285714286,low,q5cand_0236,0.1
q6_q5cand_0236_01_0013,NaClO4+NaNO3,27,0,2.7315588811438305,163.19241541788327,2.2272499782619803,7.632570669179612,0.0346915066365074,2.586549175836779,0.01241957362818188,0.9092603828353951,0.0029522462892207675,0.8339463180352844,0.0027229510558644155,1.0,0.8822323276950735,-0.04828600965978913,0.6428571428571428,0.14285714285714285,0.5,0.8571428571428571,0.2857142857142857,high,q5cand_0236,0.1
q6_q5cand_0236_01_0014,NaClO4+NaNO3,27,0,3.2245860763373164,164.03031802939634,1.5750014583465268,7.6082755633595065,0.05027533118953649,2.539947106777364,0.00272213350179486,0.9079541028236442,0.0018755607038408247,0.8328897286692163,0.002295515416695682,1.0,0.8597885443731281,-0.026898815703911838,0.5,0.42857142857142855,0.3571428571428571,0.6428571428571428,0.3571428571428571,high,q5cand_0236,0.1
q6_q5cand_0236_02_0001,Li2SO4+NaClO4+NaNO3,0,1,6.250428519507778,161.59406265556825,3.186123878371561,7.688554602304083,0.12792763202940796,2.5072233137797935,0.02428952475867602,0.9095558531404797,0.0014696192900267504,0.8007217971398203,0.0006997313458164971,1.0,0.8528566048704201,-0.052134807730599864,1.6428571428571428,1.5714285714285714,1.5714285714285714,0.8571428571428572,0.7857142857142857,low,q5cand_0236,0.2
q6_q5cand_0236_02_0002,LiClO4+NaClO4+NaNO3,0,1,6.349444515412167,163.7976132194336,2.4597728017008302,7.5325758798387845,0.27413566607892326,2.51581619361704,0.022506385267849746,0.9103891548690078,0.0025633743025405623,0.7978665267756178,0.004499385206006893,1.0,0.8732721883112103,-0.07540566153559258,1.7142857142857142,1.8571428571428572,1.6428571428571428,1.2142857142857142,1.3571428571428572,low,q5cand_0236,0.2
q6_q5cand_0236_02_0003,LiNO3+NaClO4+NaNO3,0,1,6.238832021974513,159.75710539472294,1.2059374431334817,7.827777213635378,0.08677058664681134,2.5140969660352357,0.01567828927116376,0.9119923657090203,0.003612452623030472,0.8002419257414825,0.0017889649964484995,1.0,0.8504484688139279,-0.05020654307244543,0.9285714285714286,1.2142857142857144,1.1428571428571428,1.3571428571428572,0.7857142857142858,low,q5cand_0236,0.2
q6_q5cand_0236_02_0004,Na2SO4+NaClO4+NaNO3,18,0,5.265262018143975,164.35061829707016,1.7907543753239135,6.583383415540251,0.07577146218745778,2.5177367202105274,0.016614938389799282,0.8963204590583342,0.001133369193906903,0.8101298614234546,0.02233063926003489,1.0,0.8620213066297702,-0.05189144520631561,1.0,0.8571428571428571,1.0714285714285714,0.5,1.2857142857142856,medium,q5cand_0236,0.2
q6_q5cand_0236_02_0005,NaBr+NaClO4+NaNO3,4,1,9.157586978139944,166.05543405310337,0.6832749757504947,6.757238821020802,0.10732353230524769,1.8987868897621496,0.0871781364256837,0.9447283730134367,0.0033946494023764733,0.6922965702038999,0.034625647819572496,1.0,0.12572736456054348,0.5665692056433564,1.0714285714285714,1.7142857142857144,1.9285714285714286,1.5,1.9285714285714286,low,q5cand_0236,0.2
q6_q5cand_0236_02_0006,NaClO4+NaNO3,27,0,2.946724711932654,164.49576388393476,1.7752763213112033,7.573679597082862,0.017105018013308267,2.571427626879552,0.015757496767429206,0.9118323968149171,0.002489366237235835,0.8350384670941283,0.0044467149120424225,1.0,0.9287739333664687,-0.09373546627234042,0.6428571428571428,0.2857142857142857,0.7142857142857142,0.42857142857142855,0.5714285714285714,high,q5cand_0236,0.2
q6_q5cand_0236_02_0007,NaClO4+NaNO3,27,0,3.239998447850616,164.96494344742686,1.30173466890705,7.516236344969538,0.04493154652127379,2.541178141348865,0.014591621309014024,0.9066914451490108,0.003075611130025489,0.8345400902768993,0.004379641495877946,1.0,0.8996022655453023,-0.06506217526840297,0.6428571428571428,0.5714285714285714,0.6428571428571428,0.7142857142857142,0.6428571428571428,high,q5cand_0236,0.2
q6_q5cand_0236_02_0008,Li2SO4+NaClO4+NaNO3,0,1,6.1775265855417985,161.01985324282876,3.1934664589682424,7.726565907807875,0.10971694785563393,2.498042443744847,0.015197897172909034,0.9089551429071876,0.005696687377536293,0.7978421484222702,0.003906676664649182,1.0,0.8389029345245556,-0.04106078610228536,1.5714285714285714,1.3571428571428572,1.0,1.5,0.8571428571428571,low,q5cand_0236,0.2
q6_q5cand_0236_02_0009,LiClO4+NaClO4+NaNO3,0,1,6.280671936711083,162.73607316775679,2.1729932793222515,7.566306846237237,0.255476344301149,2.514125416755491,0.018062432364576584,0.9093350571554445,0.005429539328171091,0.7956223570491509,0.006089460264637293,1.0,0.8661320662161853,-0.07050970916703447,1.5714285714285714,1.7142857142857144,1.5,1.5714285714285714,1.5,low,q5cand_0236,0.2
q6_q5cand_0236_02_0010,LiNO3+NaClO4+NaNO3,0,1,6.165444568751431,159.16677483685874,1.0803057339921938,7.847711210336861,0.07803039457297622,2.5108541370364983,0.01186891679948482,0.9110932262247072,0.006127689465226026,0.7980431302429248,0.00487609419439346,1.0,0.8423086940889232,-0.044265563845998335,0.6428571428571428,1.0,0.6428571428571428,1.5,1.0714285714285714,low,q5cand_0236,0.2
q6_q5cand_0236_02_0011,Na2SO4+NaClO4+NaNO3,18,0,5.136422374696222,163.64086381630347,1.9007928057518337,6.616003648481912,0.06379650841882892,2.514112486575583,0.01272633759031776,0.8952745544821816,0.005555214297965555,0.8085099680908598,0.016886799432184796,1.0,0.8551813217183368,-0.046671353627476986,1.0,0.7142857142857143,0.6428571428571428,1.2142857142857142,1.1428571428571428,medium,q5cand_0236,0.2
q6_q5cand_0236_02_0012,NaBr+NaClO4+NaNO3,4,1,9.02026892384925,165.49200859958864,1.127172215613617,6.772031858538838,0.09627038390279778,1.8987052202747199,0.08934567256112715,0.9447879907571411,0.0034960906292612016,0.6935738927232123,0.0355162431805299,1.0,0.12130953356624533,0.572264359156967,1.1428571428571428,1.5714285714285716,1.9285714285714286,1.5714285714285716,1.9285714285714286,low,q5cand_0236,0.2
q6_q5cand_0236_02_0013,NaClO4+NaNO3,27,0,2.6671557485826045,162.61117132705684,2.0064975665577642,7.63735052556661,0.02989848020954659,2.58788200593882,0.012183267335406638,0.9083663453116795,0.0034306501068623483,0.8336731694717541,0.002711466072005552,1.0,0.9172813995803557,-0.08360823010860163,0.7857142857142857,0.2857142857142857,0.2857142857142857,0.6428571428571428,0.2857142857142857,high,q5cand_0236,0.2
q6_q5cand_0236_02_0014,NaClO4+NaNO3,27,0,3.0837045500572047,164.43511379890074,1.7251261110286498,7.563229394321837,0.0028861878890302723,2.5341019820041217,0.006895125012004593,0.9056878457647954,0.0018709057019757561,0.8344566044500753,0.004965133496497402,1.0,0.8900921424587575,-0.05563553800868215,0.6428571428571428,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.8571428571428572,high,q5cand_0236,0.2
q6_q5cand_0237_01_0001,Li2SO4+NaClO4+NaNO3,0,1,6.218122686181799,162.22400850004774,2.935089726504963,7.574870453455294,0.1909954072353123,2.490084196709694,0.029631673887478827,0.9073464552214155,0.0029978424361458895,0.7852776534720163,0.008252603277821607,1.0,0.8291971387750824,-0.04391948530306611,1.3333333333333333,1.2857142857142856,1.2380952380952381,1.1904761904761905,1.1904761904761905,low,q5cand_0237,0.1
q6_q5cand_0237_01_0002,LiClO4+NaClO4+NaNO3,0,1,6.371812141171121,164.12968663213204,2.1702412511808165,7.4498626218780375,0.31234594350867423,2.5024530915069954,0.043354148418638716,0.9090388315332202,0.0031430361873709357,0.7875571343796449,0.008023932843725573,1.0,0.8489544074837331,-0.06139727310408816,1.4285714285714286,1.6666666666666665,1.619047619047619,1.5238095238095237,1.380952380952381,low,q5cand_0237,0.1
q6_q5cand_0237_01_0003,LiNO3+NaClO4+NaNO3,0,1,6.221637894577115,162.71443858791434,3.1541133867508315,7.713661702841942,0.08850081011980646,2.504125519678064,0.028814113328545485,0.9100405034582972,0.0016607502595955604,0.7851307745342538,0.006980405651542509,1.0,0.8471068073393838,-0.06197603280512998,1.5714285714285714,0.9523809523809523,1.2380952380952381,0.8095238095238095,1.1428571428571428,low,q5cand_0237,0.1
q6_q5cand_0237_01_0004,Na2SO4+NaClO4+NaNO3,18,0,5.106063182185044,164.9563702811972,1.3302690783941282,6.388691136301283,0.04149468040307723,2.504469753306787,0.02260938497210734,0.8969377906553655,0.002645684946175578,0.7943246138562702,0.015550224037773933,0.8886911363012828,0.695259133116425,0.09906548073984522,0.7142857142857142,0.47619047619047616,0.9047619047619048,0.9047619047619048,1.1428571428571428,medium,q5cand_0237,0.1
q6_q5cand_0237_01_0005,NaBr+NaClO4+NaNO3,4,1,9.02641072202415,166.38133695337163,1.2226753356769402,6.498462238390577,0.08351138985060738,1.9248799039231475,0.09331748693634022,0.9676131181413469,0.040679107712884,0.7043434037693737,0.027347205162586652,0.9984622383905766,0.2761620312829159,0.42818137248645777,1.0952380952380951,1.2380952380952381,1.8571428571428572,1.9523809523809523,1.9047619047619047,low,q5cand_0237,0.1
q6_q5cand_0237_01_0006,NaClO4+NaNO3,27,0,3.480193046115624,165.08043154266497,1.2283390974489323,7.07443426834693,0.4341202431094651,2.548127205489885,0.01474153042446383,0.9089715453530988,0.005966068348690656,0.8131908925740962,0.014107477840573911,1.0,0.8836668155177775,-0.07047592294368132,0.47619047619047616,1.2380952380952381,0.5714285714285714,1.1428571428571428,1.0,high,q5cand_0237,0.1
q6_q5cand_0237_01_0007,NaClO4+NaNO3,27,0,3.3348002098190554,165.10850297123636,1.2641607864349633,7.029405786384089,0.48694644398320397,2.539926577431262,0.012614246124308575,0.9071901539316224,0.003785285737031193,0.8145673902268277,0.01298376282605884,1.0,0.8767717686238825,-0.06220437839705484,0.47619047619047616,1.2380952380952381,0.38095238095238093,1.0476190476190477,0.9047619047619047,high,q5cand_0237,0.1
q6_q5cand_0237_01_0008,Li2SO4+NaClO4+NaNO3,0,1,6.186905131047381,162.08686961115885,3.0084032636509686,7.676964733541112,0.18601479609746724,2.4903346123485055,0.03484079252367321,0.9072620620098827,0.0026180444575808863,0.7992644978123179,0.0012028871296521947,1.0,0.8288032201959381,-0.02953872238362021,1.2857142857142856,1.1428571428571428,1.2380952380952381,0.9523809523809523,0.5714285714285714,low,q5cand_0237,0.1
q6_q5cand_0237_01_0009,LiClO4+NaClO4+NaNO3,0,1,6.3300716399954435,163.96143663213203,2.265078897993135,7.531045114472619,0.310341809500502,2.500431278411757,0.04446010773594056,0.9094747735834141,0.0035187334111049908,0.7964350731145,0.004918844800867058,1.0,0.8471771020185831,-0.05074202890408308,1.4285714285714284,1.5714285714285714,1.619047619047619,1.5238095238095237,1.2380952380952381,low,q5cand_0237,0.1
q6_q5cand_0237_01_0010,LiNO3+NaClO4+NaNO3,0,1,6.190149573467326,162.6565060482318,3.1503555123182267,7.803170000201336,0.11561035668043294,2.504609742056294,0.033625695809631304,0.909716380375662,0.001317123142856691,0.7994071162987589,0.0028703885992163803,1.0,0.846920731735693,-0.04751361543693411,1.380952380952381,1.0476190476190477,1.2380952380952381,0.6190476190476191,0.7619047619047619,low,q5cand_0237,0.1
q6_q5cand_0237_01_0011,Na2SO4+NaClO4+NaNO3,18,0,5.037750240680855,164.7487552018321,1.4740264755177725,6.608112197570929,0.09952487673825379,2.50561619109318,0.0263906768369182,0.8955691000350907,0.0026096488954822548,0.8140561173414415,0.021660951291599173,1.0,0.8357525806305877,-0.021696463289146206,0.7142857142857142,0.7619047619047619,0.9047619047619047,0.7619047619047619,1.1904761904761905,medium,q5cand_0237,0.1
q6_q5cand_0237_01_0012,NaBr+NaClO4+NaNO3,4,1,8.947841235742468,166.06136076289542,1.1635956649137997,6.777329983626646,0.11784881772863581,1.9264711735263216,0.09501065075578516,0.9676919092587334,0.0359080588968465,0.713736537062724,0.03703073601662092,1.0,0.2784804616417176,0.4352560754210064,1.0,1.4761904761904763,1.8571428571428572,1.8571428571428572,1.9047619047619047,low,q5cand_0237,0.1
q6_q5cand_0237_01_0013,NaClO4+NaNO3,27,0,3.2990069082470215,164.64918947917286,1.5523674649694046,7.599507333441277,0.057927711588588046,2.5424715197138723,0.0017467952355196348,0.9089737494638381,0.001912683207752099,0.834906878195059,0.004096187689164523,1.0,0.8799380375293874,-0.04503115933432833,0.6190476190476191,0.42857142857142855,0.23809523809523808,0.42857142857142855,0.47619047619047616,high,q5cand_0237,0.1
q6_q5cand_0237_01_0014,NaClO4+NaNO3,27,0,3.239998447850616,164.96494344742686,1.30173466890706,7.516236344969538,0.04493154652127443,2.541178141348865,0.014591621309014024,0.906691445149011,0.0030756111300254798,0.8345400902768993,0.004379641495877965,1.0,0.8764262985806719,-0.04188620830377254,0.42857142857142855,0.2857142857142857,0.38095238095238093,0.8095238095238095,0.5238095238095237,high,q5cand_0237,0.1
q6_q5cand_0237_01_0015,Li2SO4+NaClO4+NaNO3,0,1,6.266783387293298,161.99181603973025,3.1537027201280874,7.701996349686322,0.21568116549761046,2.502872300237089,0.017035787646387676,0.9097002229691673,0.000986220643412016,0.7995188356678851,0.0008320092324707564,1.0,0.8425651058759294,-0.0430462702080443,1.619047619047619,1.4761904761904763,1.0952380952380953,0.7619047619047619,0.7619047619047619,low,q5cand_0237,0.1
q6_q5cand_0237_01_0016,LiClO4+NaClO4+NaNO3,0,1,6.375639098482006,163.7923354416558,2.5304473402176457,7.5472574733750015,0.31810338586555403,2.517849808913719,0.021369748668169954,0.9115102267684454,0.0016386390474719113,0.796854077663138,0.004223012295822554,1.0,0.864496998861121,-0.06764292119798299,1.5714285714285714,1.7619047619047619,1.3333333333333333,1.0,1.1904761904761905,low,q5cand_0237,0.1
q6_q5cand_0237_01_0017,LiNO3+NaClO4+NaNO3,0,1,6.2659054318954865,162.42169255616827,3.4158607589132393,7.835370720654939,0.13378915356636822,2.5181052353105238,0.014364331324219022,0.9122721688224202,0.002141556451789649,0.7999317506058478,0.0019256246574645656,1.0,0.8602756339684134,-0.06034388336256569,1.6666666666666665,1.2857142857142856,0.8571428571428571,0.9523809523809523,0.8095238095238095,low,q5cand_0237,0.1
q6_q5cand_0237_01_0018,Na2SO4+NaClO4+NaNO3,18,0,5.366236224120348,164.4833167097686,1.69833303773506,6.615198308682039,0.09152971947986198,2.523617238442044,0.009887411009521412,0.8981906611825384,0.0028570284495843964,0.8148329735453603,0.02072271794083292,1.0,0.8522186632429658,-0.03738568969760547,0.9047619047619047,0.8095238095238095,0.5238095238095237,1.0,1.2380952380952381,medium,q5cand_0237,0.1
q6_q5cand_0237_01_0019,NaBr+NaClO4+NaNO3,4,1,9.287993780356631,165.80290021636904,0.5900865085814055,6.793270534592516,0.11536022062737615,1.9383970816612424,0.10441302194350698,0.9682200756100723,0.03550595680406236,0.7238030108988736,0.02518541615422966,1.0,0.28243672194133823,0.4413662889575353,1.0476190476190477,1.4761904761904763,2.0,1.9047619047619047,1.9047619047619047,low,q5cand_0237,0.1
q6_q5cand_0237_01_0020,NaClO4+NaNO3,27,0,2.871377263666041,163.79160700331923,1.98606196885188,7.613943841377785,0.048459103992964485,2.569500645313925,0.01982499260623692,0.9119695044801969,0.002274177326189918,0.834126137860029,0.0019525520541933581,1.0,0.8914249869045549,-0.05729884904452587,0.6190476190476191,0.23809523809523808,0.47619047619047616,0.38095238095238093,0.23809523809523808,high,q5cand_0237,0.1
q6_q5cand_0237_01_0021,NaClO4+NaNO3,27,0,2.946724759616365,164.49576388393476,1.7752763213111924,7.5736795970828625,0.01710501801330746,2.571427626879552,0.015757496767429206,0.9118323968149171,0.002489366237235835,0.8350384670941283,0.0044467149120423375,1.0,0.8938243462034997,-0.058785879109371386,0.6190476190476191,0.14285714285714285,0.42857142857142855,0.47619047619047616,0.5238095238095237,high,q5cand_0237,0.1
q6_q5cand_0237_02_0001,Li2SO4+NaClO4+NaNO3,0,1,6.231116104530228,161.7483027349334,3.1183968048878024,7.615560182338602,0.14475631622907337,2.4922048671698165,0.03553726363514392,0.9085576397796126,0.003701498725299379,0.7804297180326465,0.012648455199094,1.0,0.8972330586935778,-0.11680334066093134,1.7142857142857144,1.4285714285714286,1.2857142857142856,1.4285714285714286,1.2857142857142856,low,q5cand_0237,0.2
q6_q5cand_0237_02_0002,LiClO4+NaClO4+NaNO3,0,1,6.386032855612477,164.2142308498191,2.1520228148703135,7.4387886027304475,0.29699373126893996,2.5005609639162873,0.04396384817765703,0.9095897447981629,0.0015724941107810354,0.7833146235957836,0.011102192087658107,1.0,0.9163821828945232,-0.1330675592987396,1.7142857142857142,1.7142857142857142,1.6428571428571428,1.1428571428571428,1.3571428571428572,low,q5cand_0237,0.2
q6_q5cand_0237_02_0003,LiNO3+NaClO4+NaNO3,0,1,6.228362502182586,160.02679587091345,1.0319411013497553,7.738610669820358,0.10515047741879868,2.5030791023917387,0.033588146124826086,0.9116215851489969,0.002699340962251745,0.7785962641455658,0.010232844375617771,1.0,0.8953243963271089,-0.1167281321815431,0.7857142857142858,1.0714285714285714,1.1428571428571428,1.1428571428571428,1.0714285714285714,low,q5cand_0237,0.2
q6_q5cand_0237_02_0004,Na2SO4+NaClO4+NaNO3,18,0,5.089328969342146,164.8377172199727,1.4285010980784107,6.255907780467208,0.11219844938608167,2.5013610955421597,0.029001167868171505,0.89640260155982,0.0036986412285538563,0.7816031542681033,0.021899543430041583,0.7559077804672079,0.5519226356173862,0.22968051865071715,1.0,1.0,0.7857142857142857,1.0714285714285714,1.2142857142857142,medium,q5cand_0237,0.2
q6_q5cand_0237_02_0005,NaBr+NaClO4+NaNO3,4,1,8.965463413566829,166.62156795243922,1.2973686916218408,6.46492137522574,0.09765777147518571,1.885820988849451,0.07421795741946476,0.9443913654219023,0.007880247110808793,0.6624727075321438,0.038763315812396774,0.9649213752257397,0.3947866248301688,0.267686082701975,1.4285714285714286,1.3571428571428572,1.9285714285714286,2.0,2.0,low,q5cand_0237,0.2
q6_q5cand_0237_02_0006,NaClO4+NaNO3,27,0,3.586239375860388,165.1666872115992,1.1848444287512712,7.027909967335881,0.42401269538415465,2.5477455519713668,0.014720885268794864,0.9094497785715041,0.005822326930372109,0.8055798983258686,0.018698786515072237,1.0,0.9418248194466841,-0.13624492112081543,0.5714285714285714,1.2142857142857144,0.42857142857142855,1.0714285714285714,1.0,high,q5cand_0237,0.2
q6_q5cand_0237_02_0007,NaClO4+NaNO3,27,0,3.303354248790506,165.6539229272632,1.3683905252207267,7.001920556404978,0.4693566646877207,2.5371195012352286,0.019967860535630724,0.9078120368493519,0.006014821141161242,0.8085999057114598,0.01682295322954063,1.0,0.9389817376704169,-0.13038183195895714,0.7142857142857143,1.2142857142857142,0.5,1.0714285714285714,0.8571428571428572,high,q5cand_0237,0.2
q6_q5cand_0237_02_0008,Li2SO4+NaClO4+NaNO3,0,1,6.171753860563049,161.82310035398098,2.9916499307801945,7.685260951510432,0.1302992170184789,2.489928904735954,0.037153021530429105,0.9070535344223496,0.0006896831190384065,0.7999342774094919,0.0009334188294556385,1.0,0.8947547490614498,-0.09482047165195795,1.5,1.2142857142857144,1.2857142857142856,0.6428571428571428,0.6428571428571428,low,q5cand_0237,0.2
q6_q5cand_0237_02_0009,LiClO4+NaClO4+NaNO3,0,1,6.307146978584886,164.17162909244948,2.108157170815233,7.53005524491815,0.27501632290504435,2.4985181463236947,0.04549106502931215,0.9083186099404758,0.001296485156888888,0.796957391707178,0.005198673279593988,1.0,0.9133664200339225,-0.11640902832674449,1.5714285714285714,1.5714285714285714,1.6428571428571428,0.9285714285714286,1.1428571428571428,low,q5cand_0237,0.2
q6_q5cand_0237_02_0010,LiNO3+NaClO4+NaNO3,0,1,6.1683529865977125,160.14888515662773,0.7732766823051176,7.822426363295243,0.09237456837524748,2.4997425271800986,0.03564399224901283,0.9097542465664453,0.0014729839274002978,0.7993137919379096,0.0025017854455817203,1.0,0.8928756344172574,-0.09356184247934773,0.5714285714285714,0.7857142857142857,1.1428571428571428,0.7142857142857143,0.7142857142857143,low,q5cand_0237,0.2
q6_q5cand_0237_02_0011,Na2SO4+NaClO4+NaNO3,18,0,4.943521528897582,164.72995956691148,1.4883533158948168,6.571986986968823,0.08176906318488229,2.4983165763754935,0.031237347341373893,0.8939078746640363,0.0018532593429046982,0.8090960522230749,0.02323876182400866,1.0,0.8991702265521516,-0.09007417432907672,1.0,0.5714285714285714,0.7857142857142857,0.7142857142857143,1.2142857142857142,medium,q5cand_0237,0.2
q6_q5cand_0237_02_0012,NaBr+NaClO4+NaNO3,4,1,8.803249417379234,166.5014548572011,1.2609530218880642,6.749999787831768,0.1118719180220302,1.8870139155954828,0.07649477732529036,0.9441346864893129,0.006349073290564202,0.6939960341922301,0.03049457705176028,1.0,0.43248701015059965,0.26150902404163046,1.2857142857142858,1.4285714285714286,1.9285714285714286,1.8571428571428572,1.8571428571428572,low,q5cand_0237,0.2
q6_q5cand_0237_02_0013,NaClO4+NaNO3,27,0,3.2245860763373164,164.03031802939634,1.5750014583465362,7.608275563359506,0.05027533118953749,2.539947106777364,0.0027221335017947974,0.9079541028236441,0.0018755607038407813,0.8328897286692163,0.002295515416695732,1.0,0.9340878619139552,-0.10119813324473892,0.8571428571428572,0.2857142857142857,0.21428571428571427,0.5714285714285714,0.2857142857142857,high,q5cand_0237,0.2
q6_q5cand_0237_02_0014,NaClO4+NaNO3,27,0,3.1051130425070093,165.3953347882638,1.166032610924019,7.5104625662375915,0.04234122742387284,2.53389433974928,0.019234199291348213,0.905228008404553,0.003633926696660422,0.8350855767871979,0.004380748403282204,1.0,0.9337531084061129,-0.09866753161891506,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.6428571428571428,0.3571428571428571,high,q5cand_0237,0.2
q6_q5cand_0249_01_0001,Li2SO4+NaClO4+NaNO3,0,1,6.048155665694042,158.4568351163782,1.9570704576969238,7.775984305982433,0.15933826415203797,2.5320387411420096,0.04016125475463306,0.9023659222185818,0.0017863102021263384,0.8026287981650105,0.0017287209968868873,1.0,0.8193748252173382,-0.01674602705232764,1.5714285714285714,1.5714285714285714,1.4285714285714286,1.3571428571428572,0.7857142857142857,low,q5cand_0249,0.1
q6_q5cand_0249_01_0002,LiClO4+NaClO4+NaNO3,0,1,6.161737251684023,159.59174198995902,1.6500299276788635,7.63738152011836,0.24558659320574927,2.547524278245721,0.0444549794133762,0.9048213389884044,0.0014945972658489915,0.8005092779484877,0.004408117540774307,1.0,0.840504145265281,-0.03999486731679336,1.5714285714285714,1.8571428571428572,1.7142857142857142,1.3571428571428572,1.5,low,q5cand_0249,0.1
