GUID,pattern_key,pattern_count,rare_pattern,uncertainty_density,pred_conductivity,uncertainty_dispersion_conductivity,pred_pH,uncertainty_dispersion_pH,pred_W_1,uncertainty_dispersion_W_1,pred_R_W,uncertainty_dispersion_R_W,pred_PI,uncertainty_dispersion_PI,pred_S_pH,pred_PI_recon,pred_PI_gap_direct_vs_recon,uncertainty_hook_conductivity,uncertainty_hook_pH,uncertainty_hook_W_1,uncertainty_hook_R_W,uncertainty_hook_PI,anchor_guid,anchor_trust,anchor_PI,recipe_signature,trust_tier,vol_Li2SO4,vol_LiClO4,vol_LiNO3,vol_Na2SO4,vol_NaBr,vol_NaClO4,vol_NaNO3,vol_water,pi_rank,cond_rank,w1_rank,ph_rank,novelty_rank,risk_rank,exploit_score,explore_score
q5cand_0478,Li2SO4+LiClO4+LiNO3,47,0,0.38174898108899874,146.9160831967603,0.39380077239489875,8.365239363064157,0.0031129190937245516,2.5187030661320464,0.004120468890107897,0.923895545180325,0.0014284143071410388,0.8029811696707677,0.0005063108737740935,1.0,0.7626475140178745,0.04033365565289326,0.1689291101055807,0.024132730015082957,0.1478129713423831,0.4328808446455505,0.03770739064856712,{DEB28811-229E-51ED-A486-E9CB10EE204C},high,0.8081212699315016,Li2SO4:0.2; LiClO4:0.2; LiNO3:6.1; water:0.5,high,0.2,0.2,6.1,0.0,0.0,0.0,0.0,0.5,0.6274509803921569,0.10256410256410256,0.722473604826546,0.5052790346907994,0.004524886877828055,0.012066365007541479,0.4593514328808446,0.35769230769230764
q5cand_0479,Li2SO4+LiClO4+LiNO3,47,0,0.4954457295075289,146.93397066382553,0.5907770689091555,8.394843207950895,0.004690138964828782,2.5115752301787446,0.0021369900904676413,0.9229088282998914,0.0014381704657762382,0.8018357868399598,0.0012373140526033787,1.0,0.7594740903578233,0.0423616964821365,0.3182503770739065,0.058823529411764705,0.07390648567119155,0.46153846153846156,0.16289592760180993,{DEB28811-229E-51ED-A486-E9CB10EE204C},high,0.8081212699315016,Li2SO4:0.2; LiClO4:0.2; LiNO3:6.0; water:0.6,high,0.2,0.2,6.0,0.0,0.0,0.0,0.0,0.6,0.5822021116138764,0.10708898944193061,0.6138763197586727,0.5052790346907994,0.027149321266968326,0.07088989441930618,0.41184012066365006,0.33144796380090497
q5cand_0480,Li2SO4+LiClO4+LiNO3,47,0,0.3899650278765089,146.14506715922087,0.6428997457629405,8.34344644309435,0.003800359925344334,2.524940685146913,0.0008266859150811563,0.9255909833935807,0.000633401274028153,0.8026613584154453,0.0005174329915590389,1.0,0.7604746281772259,0.042186730238219394,0.3333333333333333,0.02865761689291101,0.021116138763197588,0.1583710407239819,0.04072398190045249,{DEB28811-229E-51ED-A486-E9CB10EE204C},high,0.8081212699315016,Li2SO4:0.3; LiClO4:0.2; LiNO3:6.2; water:0.3,high,0.3,0.2,6.2,0.0,0.0,0.0,0.0,0.3,0.6138763197586727,0.04675716440422323,0.7933634992458521,0.5052790346907994,0.006033182503770739,0.013574660633484163,0.4524132730015083,0.3518853695324284
q5cand_0481,Li2SO4+LiClO4+LiNO3,47,0,0.5221485063290531,144.8643889391897,0.8790583143031507,8.334556924965653,0.0062740250281426695,2.527126097578774,0.007579663221700755,0.9270678937509699,0.0009674241726677301,0.8004887589994535,0.001094423739024847,1.0,0.7531920995128503,0.04729665948660322,0.5233785822021116,0.09502262443438914,0.334841628959276,0.29411764705882354,0.1493212669683258,{DEB28811-229E-51ED-A486-E9CB10EE204C},high,0.8081212699315016,Li2SO4:0.4; LiClO4:0.2; LiNO3:6.2; water:0.2,high,0.4,0.2,6.2,0.0,0.0,0.0,0.0,0.2,0.5369532428355958,0.007541478129713424,0.8174962292609351,0.5052790346907994,0.03619909502262444,0.06636500754147813,0.4030165912518853,0.3237556561085973
q5cand_0482,Li2SO4+LiClO4+LiNO3,47,0,0.49290705727218126,147.13466184566275,0.4459817813237909,8.334615040989844,0.007836691007789364,2.526986543983606,0.007490836896650931,0.925680071713576,0.000499052153748291,0.8048059913084368,0.0010207896743423608,1.0,0.7679742296518702,0.03683176165656654,0.22021116138763197,0.09803921568627451,0.3182503770739065,0.11915535444947209,0.13273001508295626,{DEB28811-229E-51ED-A486-E9CB10EE204C},high,0.8081212699315016,Li2SO4:0.2; LiClO4:0.4; LiNO3:6.2; water:0.2,high,0.2,0.4,6.2,0.0,0.0,0.0,0.0,0.2,0.6832579185520362,0.1297134238310709,0.8159879336349924,0.5052790346907994,0.024132730015082957,0.058823529411764705,0.4945701357466064,0.3908748114630467
q5cand_0483,Li2SO4+LiClO4+LiNO3+Na2SO4,0,1,5.708512675711103,146.79374095986307,1.133886629271161,8.285492523809834,0.03273183896956139,2.5026274726320987,0.009771649326632275,0.921069461152125,0.0006134364414100156,0.7923445679554257,0.0044809442968792934,1.0,0.7540712982967407,0.03827326965868505,1.1598793363499245,0.8099547511312217,0.8914027149321266,0.6636500754147813,1.0150829562594268,{DEB28811-229E-51ED-A486-E9CB10EE204C},high,0.8081212699315016,Li2SO4:0.2; LiClO4:0.2; LiNO3:6.2; Na2SO4:0.1; water:0.3,low,0.2,0.2,6.2,0.1,0.0,0.0,0.0,0.3,0.2865761689291101,0.09200603318250378,0.5037707390648567,0.5052790346907994,0.5294117647058824,0.4291101055806938,0.18763197586726996,0.3044494720965309
q5cand_0484,Li2SO4+LiClO4+LiNO3+Na2SO4,0,1,5.7309330567079515,146.265326381661,1.4588992291926999,8.278284020408472,0.03507712004823295,2.5046743441570425,0.007362629286321829,0.9215215778332494,0.0006540740521026893,0.7880299634917689,0.00701516463665731,1.0,0.751691962945453,0.03633800054631586,1.28657616892911,0.8778280542986425,0.856711915535445,0.7254901960784313,1.2352941176470589,{DEB28811-229E-51ED-A486-E9CB10EE204C},high,0.8081212699315016,Li2SO4:0.2; LiClO4:0.2; LiNO3:6.2; Na2SO4:0.2; water:0.2,low,0.2,0.2,6.2,0.2,0.0,0.0,0.0,0.2,0.2171945701357466,0.05580693815987934,0.5203619909502263,0.5052790346907994,0.5671191553544495,0.6478129713423831,0.10791855203619907,0.26395173453996984
q5cand_0485,Li2SO4+LiClO4+LiNO3+NaBr,0,1,5.866009479768608,148.20024416829403,0.24141169132968965,7.9804906762169905,0.276589502496263,2.0355788857100006,0.22544810392529352,0.9743180731972919,0.03994898974987614,0.7107883953099021,0.06484751420304155,1.0,0.4622064948743787,0.24858190043552342,0.7782805429864253,1.6063348416289593,1.6802413273001509,1.6802413273001509,1.645550527903469,{DEB28811-229E-51ED-A486-E9CB10EE204C},high,0.8081212699315016,Li2SO4:0.2; LiClO4:0.2; LiNO3:6.2; NaBr:0.1; water:0.3,low,0.2,0.2,6.2,0.0,0.1,0.0,0.0,0.3,0.07239819004524888,0.2971342383107089,0.13122171945701358,0.5052790346907994,0.6953242835595776,0.8846153846153846,-0.01470588235294118,0.2189291101055807
q5cand_0486,Li2SO4+LiClO4+LiNO3+NaBr,0,1,5.8940745374063885,148.63550233703367,0.45895781410503367,7.971935186799001,0.27585589491930884,2.0235587628966827,0.22142799771456698,0.9486811319048505,0.009003355191224933,0.6731454945085433,0.07558833521458552,1.0,0.45190107609989655,0.22124441840864678,0.9547511312217194,1.6576168929110104,1.717948717948718,1.6485671191553544,1.7254901960784315,{DEB28811-229E-51ED-A486-E9CB10EE204C},high,0.8081212699315016,Li2SO4:0.2; LiClO4:0.2; LiNO3:6.2; NaBr:0.2; water:0.2,low,0.2,0.2,6.2,0.0,0.2,0.0,0.0,0.2,0.021116138763197588,0.33031674208144796,0.1191553544494721,0.5052790346907994,0.7496229260935143,0.9110105580693816,-0.03823529411764709,0.21568627450980393
q5cand_0487,Li2SO4+LiClO4+LiNO3+NaClO4,0,1,5.664064662121994,146.81136577926165,0.9871010866762314,8.283355566245598,0.04232752476318039,2.512966542085812,0.005533401081939714,0.922081236076312,0.0013737261543250643,0.7993445695673159,0.0027753585497201937,1.0,0.7590152728023508,0.040329296764965106,0.9879336349924586,0.8099547511312217,0.6425339366515836,0.8340874811463046,0.7481146304675717,{DEB28811-229E-51ED-A486-E9CB10EE204C},high,0.8081212699315016,Li2SO4:0.2; LiClO4:0.2; LiNO3:6.2; NaClO4:0.1; water:0.3,low,0.2,0.2,6.2,0.0,0.0,0.1,0.0,0.3,0.5007541478129713,0.09502262443438914,0.6304675716440422,0.5052790346907994,0.4253393665158371,0.32428355957767724,0.3245852187028658,0.37699849170437405
q5cand_0488,Li2SO4+LiClO4+LiNO3+NaClO4,0,1,5.675972626406749,146.7183082765516,0.6056322450649883,8.270637796398935,0.039176418313289676,2.5124134224158072,0.0033451576828206994,0.9220657815517888,0.0007605744504974777,0.7997018910429383,0.003109459518009457,1.0,0.7581618038995118,0.041540087143426496,0.7571644042232277,0.808446455505279,0.5656108597285068,0.6470588235294118,0.808446455505279,{DEB28811-229E-51ED-A486-E9CB10EE204C},high,0.8081212699315016,Li2SO4:0.2; LiClO4:0.2; LiNO3:6.2; NaClO4:0.2; water:0.2,low,0.2,0.2,6.2,0.0,0.0,0.2,0.0,0.2,0.5143288084464555,0.07692307692307693,0.6214177978883861,0.5052790346907994,0.4555052790346908,0.3469079939668175,0.3211915535444947,0.38340874811463044
q5cand_0489,Li2SO4+LiClO4+LiNO3+NaNO3,0,1,5.6639753092271725,147.2641163156059,0.5891315824804932,8.23874031147723,0.10003054411638157,2.5104302229950215,0.007160186794650765,0.9221860166054238,0.0013933391604318871,0.7973680404342595,0.0016986270851884581,1.0,0.760944259800675,0.036423780633584424,0.7119155354449471,1.0241327300150829,0.702865761689291,0.8401206636500754,0.6003016591251885,{DEB28811-229E-51ED-A486-E9CB10EE204C},high,0.8081212699315016,Li2SO4:0.2; LiClO4:0.2; LiNO3:6.2; NaNO3:0.1; water:0.3,low,0.2,0.2,6.2,0.0,0.0,0.0,0.1,0.3,0.42081447963800905,0.15384615384615385,0.6003016591251885,0.5052790346907994,0.4238310708898944,0.2684766214177979,0.3070135746606335,0.36003016591251885
q5cand_0490,Li2SO4+LiClO4+LiNO3+NaNO3,0,1,5.675860896105897,147.7313639885871,0.9488078480072277,8.23073055157191,0.11162390770781719,2.5102126992577745,0.0016392874565708288,0.9223942408170026,0.0008086131304641803,0.7965150995208159,0.003053654784699695,1.0,0.7640080808223594,0.032507018698456513,0.995475113122172,1.090497737556561,0.49019607843137253,0.6606334841628959,0.7978883861236803,{DEB28811-229E-51ED-A486-E9CB10EE204C},high,0.8081212699315016,Li2SO4:0.2; LiClO4:0.2; LiNO3:6.2; NaNO3:0.2; water:0.2,low,0.2,0.2,6.2,0.0,0.0,0.0,0.2,0.2,0.38310708898944196,0.22624434389140272,0.5957767722473605,0.5052790346907994,0.4539969834087481,0.3453996983408748,0.28846153846153844,0.3570889894419306
q5cand_0491,LiClO4+LiNO3,5,1,6.8346028043635245,149.40317276400435,0.07477560291392488,8.341415581919536,0.045231858741558224,2.517070464277951,0.005104412330793872,0.9215179957884065,0.00047730993345421847,0.7996604890670663,0.004668696061441432,1.0,0.7779834390726106,0.021677049994455744,0.9532428355957767,1.3665158371040724,1.138763197586727,1.033182503770739,1.4464555052790347,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,LiClO4:0.1; LiNO3:6.8; water:0.1,low,0.0,0.1,6.8,0.0,0.0,0.0,0.0,0.1,0.5113122171945701,0.38763197586727,0.693815987933635,0.5052790346907994,0.9441930618401206,0.8235294117647058,0.2975113122171945,0.510708898944193
q5cand_0492,LiNO3,8,0,2.958580468881215,149.58487945456588,0.2724432796032908,8.342732966651207,0.040659792635896745,2.525095294606654,0.0029406183227330684,0.9226866042423257,0.0007851453427469602,0.806243442908586,0.0022358879638508244,1.0,0.7830739141543159,0.02316952875427003,0.4117647058823529,0.6757164404223228,0.3996983408748115,0.5128205128205128,0.555052790346908,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,LiNO3:6.9; water:0.1,high,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.1,0.7254901960784313,0.40271493212669685,0.7948717948717948,0.5052790346907994,0.3137254901960784,0.24358974358974358,0.528054298642534,0.4984162895927601
q5cand_0493,LiNO3+Na2SO4,0,1,5.959182044675853,148.99408620441093,0.321697229856483,8.142575070521602,0.07491943150522248,2.503114973719659,0.015748155725836138,0.9217404051262836,0.00015881432630813442,0.7859141896969689,0.0027785107462763876,1.0,0.7689354486457854,0.016978741051183466,0.8929110105580694,1.3167420814479638,1.2850678733031673,0.7888386123680241,1.1025641025641026,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,LiNO3:6.8; Na2SO4:0.1; water:0.1,low,0.0,0.0,6.8,0.1,0.0,0.0,0.0,0.1,0.20211161387631976,0.34841628959276016,0.5098039215686274,0.5052790346907994,0.7782805429864253,0.5015082956259427,0.18733031674208142,0.36892911010558066
q5cand_0494,LiNO3+NaBr,0,1,6.133455755230189,150.14763577420842,0.5884163116159301,7.900245808703338,0.28009822362154624,1.9985102556917724,0.19784577506560205,0.9694167279321174,0.040092230517898224,0.6954445507809967,0.08664332643030516,1.0,0.4444643469248867,0.25098020385611,1.1282051282051282,1.7707390648567118,1.7963800904977374,1.8386123680241329,1.8446455505279036,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,LiNO3:6.8; NaBr:0.1; water:0.1,low,0.0,0.0,6.8,0.0,0.1,0.0,0.0,0.1,0.0392156862745098,0.4298642533936652,0.09653092006033183,0.5052790346907994,0.8446455505279035,0.9577677224736049,-0.02292609351432881,0.2537707390648567
q5cand_0495,LiNO3+NaClO4,0,1,5.941503184504476,148.24597461676754,0.3852014959555595,8.228302460632163,0.061287897547517775,2.5160015942889746,0.006808658826236052,0.9230929563066139,0.0005817901501763286,0.7979055576890017,0.0038854280446950135,1.0,0.7701965192744187,0.027709038414583054,0.9306184012066365,1.2805429864253393,1.0377073906485672,0.9019607843137255,1.1975867269984917,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,LiNO3:6.8; NaClO4:0.1; water:0.1,low,0.0,0.0,6.8,0.0,0.0,0.1,0.0,0.1,0.4464555052790347,0.30165912518853694,0.6802413273001509,0.5052790346907994,0.7722473604826546,0.5942684766214178,0.294947209653092,0.45369532428355963
q5cand_0496,LiNO3+NaNO3,0,1,5.942892356722909,149.09908180880458,0.3028238073258542,8.159065743602953,0.16030764140129886,2.5151947956616296,0.006969312381377385,0.9236845010195421,0.000616691143510389,0.7939333878721411,0.004783813585002969,1.0,0.7758096478735318,0.01812373999860928,0.8808446455505279,1.546003016591252,1.0497737556561086,0.9095022624434389,1.2956259426847663,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,LiNO3:6.8; NaNO3:0.1; water:0.1,low,0.0,0.0,6.8,0.0,0.0,0.0,0.1,0.1,0.3288084464555053,0.358974358974359,0.6636500754147813,0.5052790346907994,0.7737556561085973,0.7164404223227753,0.2265460030165912,0.4076168929110105
q5cand_0497,LiNO3,8,0,2.8047165536156,149.44691583349277,0.31181030277379107,8.351506978197966,0.03499392942030624,2.5229616489672813,0.0027016231101259142,0.922381972761756,0.0007352550995663618,0.8054276487880697,0.0028752263353987654,1.0,0.7811201654777606,0.024307483310309075,0.39668174962292607,0.5972850678733032,0.36802413273001505,0.4720965309200603,0.6214177978883861,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,LiNO3:6.8; water:0.2,high,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.2,0.702865761689291,0.3936651583710407,0.7586726998491704,0.5052790346907994,0.28808446455505277,0.2730015082956259,0.5047511312217194,0.47616892911010555
q5cand_0498,Li2SO4+LiNO3,30,0,1.2362010405565473,147.07646160766157,0.5435275051391751,8.285551770862996,0.021838762563890043,2.5306854300499846,0.0026235596313108228,0.9263326496738659,0.00043352547277137053,0.8024880672963873,0.0024767397224113043,1.0,0.7691987448203562,0.033289322476031113,0.3378582202111614,0.2865761689291101,0.16289592760180996,0.16440422322775264,0.37254901960784315,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,Li2SO4:0.2; LiNO3:6.7; water:0.1,high,0.2,0.0,6.7,0.0,0.0,0.0,0.0,0.1,0.6078431372549019,0.12669683257918551,0.8416289592760181,0.5052790346907994,0.09049773755656108,0.16515837104072398,0.4426093514328808,0.3725490196078431
q5cand_0499,Li2SO4+LiNO3,30,0,1.1676999017063636,145.89756135380935,0.9450604747803821,8.2844763740376,0.021125865285845705,2.530720751716651,0.0027903139765374707,0.9272290403785236,0.00026180870626047413,0.800333067294898,0.0019544783582341853,1.0,0.7614672228906182,0.03886584440427976,0.6199095022624435,0.26998491704374056,0.16440422322775264,0.11463046757164405,0.29260935143288086,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,Li2SO4:0.3; LiNO3:6.6; water:0.1,high,0.3,0.0,6.6,0.0,0.0,0.0,0.0,0.1,0.5324283559577677,0.02564102564102564,0.8446455505279035,0.5052790346907994,0.08144796380090498,0.11463046757164404,0.3990196078431373,0.3340874811463046
q5cand_0500,Li2SO4+LiClO4+LiNO3,47,0,0.9500401519196119,147.81612622122762,0.12181901595213639,8.290784173470504,0.025697432077790943,2.531377497490167,0.003074205743896337,0.9250172346475269,0.0009465234028687321,0.807475549830468,0.0012245296851283896,1.0,0.7741452799235584,0.03333026990690957,0.10558069381598793,0.30015082956259426,0.17194570135746606,0.32428355957767724,0.20512820512820512,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,Li2SO4:0.1; LiClO4:0.1; LiNO3:6.7; water:0.1,high,0.1,0.1,6.7,0.0,0.0,0.0,0.0,0.1,0.7647058823529411,0.2383107088989442,0.8506787330316742,0.5052790346907994,0.07390648567119155,0.083710407239819,0.5531674208144796,0.4490950226244343
q5cand_0501,Li2SO4+LiClO4+LiNO3,47,0,0.8026932543052968,147.8685032053546,0.14165309174294471,8.29508383677503,0.021055977368160835,2.53061703478419,0.0026705381438106826,0.9250965691350962,0.0009213378546296567,0.8068013604686849,0.0005532211757246579,1.0,0.7742357017407977,0.03256565872788719,0.11312217194570136,0.25791855203619907,0.1478129713423831,0.31221719457013575,0.11010558069381599,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,Li2SO4:0.1; LiClO4:0.2; LiNO3:6.6; water:0.1,high,0.1,0.2,6.6,0.0,0.0,0.0,0.0,0.1,0.7526395173453997,0.248868778280543,0.8401206636500754,0.5052790346907994,0.07088989441930618,0.043740573152337855,0.5562594268476622,0.44864253393665154
q5cand_0502,Li2SO4+LiNO3+Na2SO4,0,1,5.635080023679575,147.5662203033024,0.8622703872628461,8.233715963747594,0.019386654388693733,2.510243327247176,0.009084287119762237,0.9227205856240062,0.0012143751340500113,0.7909715938875025,0.003028502213819293,1.0,0.7630249177609744,0.027946676126528125,0.8914027149321266,0.5912518853695324,0.7586726998491704,0.7541478129713424,0.7586726998491704,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,Li2SO4:0.1; LiNO3:6.7; Na2SO4:0.1; water:0.1,low,0.1,0.0,6.7,0.1,0.0,0.0,0.0,0.1,0.25339366515837103,0.19909502262443438,0.5987933634992458,0.5052790346907994,0.416289592760181,0.332579185520362,0.2276772247360483,0.29977375565610864
q5cand_0503,Li2SO4+LiNO3+Na2SO4,0,1,5.63046254311047,147.27109823225172,0.8985152256823636,8.226146021987871,0.013673302483629822,2.509793717877254,0.010641137822775185,0.9226702490935322,0.0014019851091779305,0.7859837737482888,0.005265873580462546,1.0,0.7608577578939247,0.025126015854364026,0.9200603318250378,0.5294117647058824,0.7963800904977376,0.8340874811463047,0.9788838612368025,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,Li2SO4:0.1; LiNO3:6.6; Na2SO4:0.2; water:0.1,low,0.1,0.0,6.6,0.2,0.0,0.0,0.0,0.1,0.20512820512820512,0.1583710407239819,0.5882352941176471,0.5052790346907994,0.41478129713423834,0.4072398190045249,0.18129713423831073,0.2678733031674208
q5cand_0504,Li2SO4+LiNO3+NaBr,0,1,5.807018326379716,148.7785298264123,0.4129956741263385,7.929391899589569,0.24885896531502016,2.0398918689773167,0.22638785339110715,0.9712419660311097,0.03908907884433212,0.6987985128976174,0.08284965615976762,1.0,0.46539411601984576,0.23340439687777165,0.803921568627451,1.4962292609351433,1.6184012066365008,1.5957767722473606,1.616892911010558,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,Li2SO4:0.1; LiNO3:6.7; NaBr:0.1; water:0.1,low,0.1,0.0,6.7,0.0,0.1,0.0,0.0,0.1,0.04675716440422323,0.3393665158371041,0.138763197586727,0.5052790346907994,0.6274509803921569,0.8748114630467572,-0.01470588235294118,0.20105580693815983
q5cand_0505,Li2SO4+LiNO3+NaBr,0,1,5.814890901233146,149.24058647688335,0.13815834876324926,7.925927627713229,0.2500671788022215,2.0158577165422336,0.21951233904796125,0.9477208674587725,0.009965063046272276,0.6754417399096289,0.07511446763772231,1.0,0.4485958693943505,0.22684587051527838,0.669683257918552,1.5007541478129713,1.5957767722473606,1.544494720965309,1.598793363499246,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,Li2SO4:0.1; LiNO3:6.6; NaBr:0.2; water:0.1,low,0.1,0.0,6.6,0.0,0.2,0.0,0.0,0.1,0.027149321266968326,0.37104072398190047,0.10558069381598793,0.5052790346907994,0.6304675716440422,0.8687782805429864,-0.020965309200603327,0.1969834087481146
q5cand_0506,Li2SO4+LiNO3+NaClO4,0,1,5.603781085095747,147.01119883058152,0.5519474176947092,8.232590989164443,0.032768273447976254,2.5170908634369527,0.006715534086171656,0.9233226198886905,0.0013164045050254557,0.8006033548152737,0.0021418856498236394,1.0,0.7624456613952597,0.03815769342001396,0.6636500754147813,0.693815987933635,0.6726998491704375,0.7918552036199095,0.6440422322775263,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,Li2SO4:0.1; LiNO3:6.7; NaClO4:0.1; water:0.1,low,0.1,0.0,6.7,0.0,0.0,0.1,0.0,0.1,0.5414781297134238,0.11613876319758673,0.6968325791855203,0.5052790346907994,0.4117647058823529,0.28054298642533937,0.36583710407239817,0.40203619909502253
q5cand_0507,Li2SO4+LiNO3+NaClO4,0,1,5.595388724284615,147.0607056333026,0.6013127832149433,8.208175366725962,0.049096565288035375,2.517109483298064,0.006692426311252893,0.9229885143871148,0.0015394580051502414,0.8007563005794703,0.0030808303438886325,1.0,0.7626844162323942,0.03807188434707609,0.7058823529411764,0.8582202111613877,0.6681749622926094,0.8733031674208145,0.7571644042232277,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,Li2SO4:0.1; LiNO3:6.6; NaClO4:0.2; water:0.1,low,0.1,0.0,6.6,0.0,0.0,0.2,0.0,0.1,0.5520361990950227,0.12066365007541478,0.698340874811463,0.5052790346907994,0.40874811463046756,0.33031674208144796,0.36176470588235293,0.4008295625942685
q5cand_0508,Li2SO4+LiNO3+NaNO3,0,1,5.604629816335281,147.89740877317976,0.5728099424558841,8.19873666914527,0.08127422349103555,2.51689095510798,0.005168625233206158,0.9239499896351029,0.0012773514555940496,0.7974464744566854,0.003135467475278912,1.0,0.7684931179126019,0.028953356544083486,0.6802413273001509,0.9607843137254902,0.6108597285067873,0.7797888386123679,0.7677224736048265,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,Li2SO4:0.1; LiNO3:6.7; NaNO3:0.1; water:0.1,low,0.1,0.0,6.7,0.0,0.0,0.0,0.1,0.1,0.42835595776772245,0.2549019607843137,0.6923076923076923,0.5052790346907994,0.4132730015082956,0.33861236802413275,0.33039215686274503,0.3773755656108597
q5cand_0509,Li2SO4+LiNO3+NaNO3,0,1,5.596642370466702,148.14786484603812,0.7178573896225908,8.188206192595194,0.09068752119367826,2.5173124082335296,0.008645015880849425,0.9231142686322806,0.0017111513962285193,0.79648585355022,0.0043013567793487514,1.0,0.7701038114522312,0.026382042097988778,0.7903469079939668,0.9819004524886877,0.7420814479638009,0.9396681749622926,0.8793363499245852,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,Li2SO4:0.1; LiNO3:6.6; NaNO3:0.2; water:0.1,low,0.1,0.0,6.6,0.0,0.0,0.0,0.2,0.1,0.38009049773755654,0.2895927601809955,0.7013574660633484,0.5052790346907994,0.41025641025641024,0.36576168929110103,0.31153846153846154,0.3631221719457014
q5cand_0510,Li2SO4+LiNO3,30,0,1.2818294896967075,147.3518180428871,0.36257891419727056,8.297263339099102,0.018164015875140486,2.527782051416588,0.004183430587002484,0.9254386600926673,0.0007455872990062973,0.8038218412357243,0.0012873135889411276,1.0,0.7696937875313448,0.034128053704379546,0.23529411764705882,0.25188536953242835,0.2398190045248869,0.28054298642533937,0.24132730015082957,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,Li2SO4:0.1; LiNO3:6.7; water:0.2,high,0.1,0.0,6.7,0.0,0.0,0.0,0.0,0.2,0.6530920060331825,0.1779788838612368,0.8220211161387632,0.5052790346907994,0.09502262443438914,0.09954751131221719,0.48340874811463047,0.4018099547511312
q5cand_0511,Li2SO4+LiNO3,30,0,1.2282419661775095,147.32492433540406,0.41626112493519923,8.297515909015956,0.018342629400488225,2.526637648415715,0.002413897777164574,0.924911412964095,0.0009435655614537382,0.803733028509568,0.0012360126038941475,1.0,0.7689046021407311,0.03482842636883687,0.26998491704374056,0.25188536953242835,0.1508295625942685,0.33634992458521873,0.22322775263951733,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,Li2SO4:0.1; LiNO3:6.6; water:0.3,high,0.1,0.0,6.6,0.0,0.0,0.0,0.0,0.3,0.6455505279034691,0.17194570135746606,0.808446455505279,0.5052790346907994,0.0889894419306184,0.09351432880844646,0.4779788838612368,0.3960030165912518
q5cand_0512,Li2SO4+LiNO3,30,0,3.100273523889797,147.22730892436604,0.5659194052722084,8.302472536368583,0.02774149759999279,2.5237328453183405,0.002667786089757069,0.925874462724365,0.00043489920460520657,0.8039578012812113,0.0018117116789996325,1.0,0.7673672935337948,0.036590507747416456,0.5927601809954751,0.5731523378582202,0.40271493212669685,0.4057315233785822,0.5203619909502263,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,Li2SO4:0.2; LiNO3:6.8; water:0.0,high,0.2,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.6561085972850679,0.14479638009049775,0.770739064856712,0.5052790346907994,0.3288084464555053,0.22473604826546004,0.4453996983408748,0.43868778280542986
q5cand_0513,Li2SO4+LiClO4+LiNO3,47,0,1.957781424649434,148.05603192795476,0.11636162911754501,8.291100620278913,0.01916952036227401,2.5237126116669657,0.0029678608463772397,0.9244902047439366,0.0011628325225765004,0.8082267331085515,0.0006829869771164782,1.0,0.7725833377834154,0.03564339532513616,0.27149321266968324,0.4147812971342383,0.33182503770739064,0.5610859728506787,0.2986425339366516,{7FD79B8A-6ACC-931A-8861-F4F32CDD2682},high,0.8094507572179045,Li2SO4:0.1; LiClO4:0.1; LiNO3:6.8; water:0.0,high,0.1,0.1,6.8,0.0,0.0,0.0,0.0,0.0,0.7767722473604827,0.27601809954751133,0.7692307692307693,0.5052790346907994,0.24434389140271492,0.11840120663650075,0.5469834087481147,0.4899698340874811
