GUID,pattern_key,total_volume,ratio_Li2SO4,present_Li2SO4,mass_proxy_Li2SO4,mol_proxy_Li2SO4,ratio_LiClO4,present_LiClO4,mass_proxy_LiClO4,mol_proxy_LiClO4,ratio_LiNO3,present_LiNO3,mass_proxy_LiNO3,mol_proxy_LiNO3,ratio_Na2SO4,present_Na2SO4,mass_proxy_Na2SO4,mol_proxy_Na2SO4,ratio_NaBr,present_NaBr,mass_proxy_NaBr,mol_proxy_NaBr,ratio_NaClO4,present_NaClO4,mass_proxy_NaClO4,mol_proxy_NaClO4,ratio_NaNO3,present_NaNO3,mass_proxy_NaNO3,mol_proxy_NaNO3,ratio_water,present_water,mass_proxy_water,mol_proxy_water,active_count,water_ratio,weighted_density,ionic_strength_proxy,salt_ratio_sum,nonwater_entropy,max_nonwater_ratio,sulfate_ratio,nitrate_ratio,perchlorate_ratio,bromide_ratio,lithium_ratio,sodium_ratio,water_x_ionic,sulfate_x_nitrate,pattern_count,rare_pattern,pattern_Li2SO4,pattern_Li2SO4+LiClO4,pattern_Li2SO4+LiClO4+LiNO3,pattern_Li2SO4+LiNO3,pattern_Li2SO4+LiNO3+Na2SO4+NaClO4+NaNO3,pattern_Li2SO4+LiNO3+NaClO4+NaNO3,pattern_Li2SO4+Na2SO4+NaClO4+NaNO3,pattern_Li2SO4+NaClO4,pattern_LiClO4,pattern_LiClO4+LiNO3,pattern_LiNO3,pattern_LiNO3+Na2SO4+NaClO4+NaNO3,pattern_Na2SO4+NaBr+NaClO4,pattern_Na2SO4+NaBr+NaClO4+NaNO3,pattern_Na2SO4+NaBr+NaNO3,pattern_Na2SO4+NaClO4,pattern_Na2SO4+NaClO4+NaNO3,pattern_Na2SO4+NaNO3,pattern_NaBr,pattern_NaBr+NaClO4+NaNO3,pattern_NaClO4,pattern_NaClO4+NaNO3,pattern_NaNO3
{DDD893B4-0250-16A8-3F83-ABA805612897},LiNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,4.84,33.9768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,3.0,0.0,1,0.42857142857142855,1.1199999999999999,4.853828571428571,0.5714285714285714,0.319780450248813,0.5714285714285714,0.0,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0,2.0802122448979588,0.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{B29332A8-EF54-8652-D277-B7A4296A26D8},LiNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,6.05,42.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,2.0,0.0,1,0.2857142857142857,1.1500000000000001,6.067285714285714,0.7142857142857143,0.24033731187229493,0.7142857142857143,0.0,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0,1.7335102040816326,0.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{6C16C74A-F5C0-CAE1-376B-C378310069B2},LiNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,7.26,50.965199999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,1,0.14285714285714285,1.18,7.280742857142856,0.8571428571428571,0.13212915413765,0.8571428571428571,0.0,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0,1.0401061224489794,0.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{7008C3E9-1DC4-9527-6069-DB5A2F2BF22B},LiNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.469999999999999,59.45939999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.2099999999999997,8.494199999999998,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{FCBCED67-798D-7B9D-2BC3-ECC99D66B69E},NaBr,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.45,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,6.0,0.0,1,0.8571428571428571,1.0642857142857143,1.657142857142857,0.14285714285714285,0.277987164150759,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,1.420408163265306,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
{655AD7D5-A53E-2DD2-41C3-12B0AA6C9F16},NaBr,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,2.9,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,5.0,0.0,1,0.7142857142857143,1.1285714285714286,3.314285714285714,0.2857142857142857,0.3579322767129623,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,2.36734693877551,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
{C63CBD5C-8473-BCA6-D4FD-8AAB75705D4A},NaBr,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,4.35,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,4.0,0.0,1,0.5714285714285714,1.1928571428571428,4.971428571428571,0.42857142857142855,0.3631276544516587,0.42857142857142855,0.0,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,2.8408163265306117,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
{C4AE261D-2419-41D8-6104-2C3B8DBADE95},NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,1.0,0.87,6.96,0.35714285714285715,1.0,4.1499999999999995,66.52449999999999,0.18571428571428572,1.0,1.7810000000000001,17.86343,0.37142857142857144,1.0,2.6,0.0,3,0.37142857142857144,1.343,13.049704285714284,0.6285714285714286,0.8909570938014066,0.35714285714285715,0.0,0.18571428571428572,0.35714285714285715,0.08571428571428572,0.0,0.6285714285714286,4.847033020408163,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
{4DBDD753-959C-5410-5451-DF8D0BD4439E},Na2SO4+NaBr+NaClO4+NaNO3,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1714285714285714,1.0,1.392,2.088,0.05714285714285714,1.0,0.58,4.64,0.02857142857142857,1.0,0.332,5.321960000000001,0.4142857142857142,1.0,3.9730000000000003,39.84919,0.3285714285714285,1.0,2.3,0.0,4,0.3285714285714285,1.225285714285714,7.414164285714285,0.6714285714285713,0.9325335100522381,0.4142857142857142,0.1714285714285714,0.4142857142857142,0.02857142857142857,0.05714285714285714,0.0,0.6714285714285713,2.4360825510204074,0.07102040816326528,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{19D56FD7-675B-8AC8-3BB5-2DDD515AB9B7},Na2SO4+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,2.436,3.654,0.0,0.0,0.0,0.0,0.37142857142857144,1.0,4.316,69.18548,0.2714285714285714,1.0,2.603,26.10809,0.05714285714285715,1.0,0.4,0.0,3,0.05714285714285715,1.3935714285714287,14.135367142857143,0.9428571428571428,1.083012345576356,0.37142857142857144,0.3,0.2714285714285714,0.37142857142857144,0.0,0.0,0.9428571428571428,0.8077352653061226,0.08142857142857142,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
{5DD5296E-E0EB-BBBB-516C-986C5E7A068C},Na2SO4+NaBr+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31428571428571433,1.0,2.552,3.8280000000000003,0.07142857142857142,1.0,0.725,5.8,0.0,0.0,0.0,0.0,0.18571428571428572,1.0,1.7810000000000001,17.86343,0.42857142857142855,1.0,3.0,0.0,3,0.42857142857142855,1.151142857142857,3.927347142857143,0.5714285714285715,0.8649334928417276,0.31428571428571433,0.31428571428571433,0.18571428571428572,0.0,0.07142857142857142,0.0,0.5714285714285715,1.6831487755102041,0.05836734693877552,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{FFA1B498-EC5A-CC32-69DD-9658D12BAF83},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,1.0,2.9,4.35,0.15714285714285717,1.0,1.595,12.76,0.37142857142857144,1.0,4.316,69.18548,0.1142857142857143,1.0,1.096,10.99288,0.0,0.0,0.0,0.0,4,0.0,1.4152857142857143,13.898337142857143,1.0,1.2742840142710117,0.37142857142857144,0.35714285714285715,0.1142857142857143,0.37142857142857144,0.15714285714285717,0.0,1.0,0.0,0.04081632653061225,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{430B0878-5715-CC63-C1CB-EFFC6F448E77},Na2SO4+NaBr+NaClO4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,2.436,3.654,0.31428571428571433,1.0,3.19,25.52,0.35714285714285715,1.0,4.1499999999999995,66.52449999999999,0.0,0.0,0.0,0.0,0.028571428571428574,1.0,0.2,0.0,3,0.028571428571428574,1.425142857142857,13.671214285714285,0.9714285714285715,1.0926839381653795,0.35714285714285715,0.3,0.0,0.35714285714285715,0.31428571428571433,0.0,0.9714285714285715,0.39060612244897963,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{DC602CDE-9BB9-F073-8113-D3176BCB82D3},Na2SO4+NaBr+NaClO4+NaNO3,6.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28571428571428575,1.0,2.32,3.4799999999999995,0.014285714285714289,1.0,0.145,1.16,0.2571428571428572,1.0,2.988,47.89764,0.27142857142857146,1.0,2.603,26.10809,0.17142857142857143,1.0,1.2,0.0,4,0.17142857142857143,1.3222857142857143,11.235104285714288,0.8285714285714286,1.1218149474498524,0.28571428571428575,0.28571428571428575,0.27142857142857146,0.2571428571428572,0.014285714285714289,0.0,0.8285714285714286,1.9260178775510208,0.07755102040816328,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{A9E415AD-E124-5D4C-BB3C-B286D8363ADF},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285715,1.0,0.46399999999999997,0.696,0.37142857142857144,1.0,3.77,30.16,0.34285714285714286,1.0,3.9839999999999995,63.863519999999994,0.15714285714285717,1.0,1.5070000000000003,15.115210000000003,0.07142857142857142,1.0,0.5,0.0,4,0.07142857142857142,1.4607142857142856,15.690675714285714,0.9285714285714286,1.1892337624433926,0.37142857142857144,0.05714285714285715,0.15714285714285717,0.34285714285714286,0.37142857142857144,0.0,0.9285714285714286,1.120762551020408,0.008979591836734696,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{731BC1B4-E291-E5D5-BD46-ADA505BF0446},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31428571428571433,1.0,2.552,3.8280000000000003,0.07142857142857142,1.0,0.725,5.8,0.14285714285714285,1.0,1.66,26.6098,0.2571428571428572,1.0,2.466,24.73398,0.21428571428571427,1.0,1.5,0.0,4,0.21428571428571427,1.271857142857143,8.710254285714285,0.7857142857142858,1.1794938886369981,0.31428571428571433,0.31428571428571433,0.2571428571428572,0.14285714285714285,0.07142857142857142,0.0,0.7857142857142858,1.8664830612244896,0.08081632653061227,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{130B480A-ADA3-44BA-8E5E-ABDCADEEAB64},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32857142857142857,1.0,2.6679999999999997,4.002,0.07142857142857142,1.0,0.725,5.8,0.09999999999999999,1.0,1.162,18.62686,0.2857142857142857,1.0,2.74,27.4822,0.21428571428571427,1.0,1.5,0.0,4,0.21428571428571427,1.2564285714285715,7.9872942857142855,0.7857142857142857,1.1423952181386685,0.32857142857142857,0.32857142857142857,0.2857142857142857,0.09999999999999999,0.07142857142857142,0.0,0.7857142857142857,1.7115630612244896,0.09387755102040815,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{B594CEB8-BF5E-6554-9C41-6EA8B9E532E3},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15714285714285717,1.0,1.276,1.9140000000000001,0.6142857142857142,1.0,6.234999999999999,49.879999999999995,0.08571428571428572,1.0,0.9959999999999999,15.965879999999999,0.14285714285714285,1.0,1.37,13.7411,0.0,0.0,0.0,0.0,4,0.0,1.4109999999999998,11.642997142857142,1.0,1.0787115174648727,0.6142857142857142,0.15714285714285717,0.14285714285714285,0.08571428571428572,0.6142857142857142,0.0,1.0,0.0,0.022448979591836737,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{A698F332-BCE8-0829-0B74-8D67899273EC},NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34285714285714286,1.0,3.48,27.84,0.37142857142857144,1.0,4.316,69.18548,0.24285714285714285,1.0,2.329,23.35987,0.04285714285714286,1.0,0.3,0.0,3,0.04285714285714286,1.4892857142857143,17.197907142857144,0.9571428571428572,1.078582177877745,0.37142857142857144,0.0,0.24285714285714285,0.37142857142857144,0.34285714285714286,0.0,0.9571428571428572,0.7370531632653061,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
{25A5C78B-5F1C-36B9-06E6-2DA98ABA1868},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285715,1.0,0.46399999999999997,0.696,0.14285714285714285,1.0,1.45,11.6,0.37142857142857144,1.0,4.316,69.18548,0.2714285714285714,1.0,2.603,26.10809,0.15714285714285717,1.0,1.1,0.0,4,0.15714285714285717,1.419,15.369938571428573,0.8428571428571427,1.1633620044824466,0.37142857142857144,0.05714285714285715,0.2714285714285714,0.37142857142857144,0.14285714285714285,0.0,0.8428571428571427,2.4152760612244903,0.015510204081632653,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{2F1CD03B-153F-7A76-8C74-A4AABA487A71},Na2SO4+NaBr+NaClO4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,1.0,0.11599999999999999,0.174,0.2285714285714286,1.0,2.32,18.56,0.19999999999999998,1.0,2.324,37.25372,0.0,0.0,0.0,0.0,0.5571428571428572,1.0,3.9,0.0,3,0.5571428571428572,1.237142857142857,7.998245714285714,0.44285714285714284,0.7199304333297145,0.2285714285714286,0.014285714285714287,0.0,0.19999999999999998,0.2285714285714286,0.0,0.44285714285714284,4.456165469387755,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{7EE75A76-6EF8-1766-0757-BC6710847267},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37142857142857144,1.0,3.016,4.524,0.14285714285714285,1.0,1.45,11.6,0.35714285714285715,1.0,4.1499999999999995,66.52449999999999,0.1285714285714286,1.0,1.233,12.36699,0.0,0.0,0.0,0.0,4,0.0,1.407,13.573641428571426,1.0,1.2773055601032162,0.37142857142857144,0.37142857142857144,0.1285714285714286,0.35714285714285715,0.14285714285714285,0.0,1.0,0.0,0.04775510204081634,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{42D791CD-1212-8313-668D-775257ED72E9},Na2SO4+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,1.0,3.2479999999999998,4.872,0.0,0.0,0.0,0.0,0.38571428571428573,1.0,4.482,71.84646000000001,0.18571428571428572,1.0,1.7810000000000001,17.86343,0.028571428571428574,1.0,0.2,0.0,3,0.028571428571428574,1.3872857142857142,13.511698571428573,0.9714285714285714,1.0466287592190548,0.39999999999999997,0.39999999999999997,0.18571428571428572,0.38571428571428573,0.0,0.0,0.9714285714285714,0.386048530612245,0.07428571428571429,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
{B4210D94-1DC7-CE9F-E117-B8FA8D5D7AAC},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,1.0,1.7399999999999998,2.6099999999999994,0.014285714285714287,1.0,0.145,1.16,0.41428571428571426,1.0,4.814,77.16842000000001,0.24285714285714285,1.0,2.329,23.35987,0.1142857142857143,1.0,0.8,0.0,4,0.1142857142857143,1.4040000000000001,14.899755714285716,0.8857142857142857,1.0995678010280527,0.41428571428571426,0.21428571428571427,0.24285714285714285,0.41428571428571426,0.014285714285714287,0.0,0.8857142857142857,1.7028292244897962,0.05204081632653061,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{469E219E-4D63-6157-B750-CCFE727B7791},Na2SO4+NaBr+NaClO4+NaNO3,6.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,3.2479999999999998,4.872,0.08571428571428572,1.0,0.87,6.96,0.2571428571428572,1.0,2.988,47.89764,0.18571428571428575,1.0,1.7810000000000001,17.86343,0.07142857142857144,1.0,0.5,0.0,4,0.07142857142857144,1.3410000000000002,11.08472428571429,0.9285714285714286,1.2389839191971908,0.4,0.4,0.18571428571428575,0.2571428571428572,0.08571428571428572,0.0,0.9285714285714286,0.7917660204081636,0.0742857142857143,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{B7529651-6529-36CB-EEB0-19A417D473F3},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,2.436,3.654,0.08571428571428572,1.0,0.87,6.96,0.34285714285714286,1.0,3.9839999999999995,63.863519999999994,0.2714285714285714,1.0,2.603,26.10809,0.0,0.0,0.0,0.0,4,0.0,1.413285714285714,14.369372857142858,1.0,1.292735805762598,0.34285714285714286,0.3,0.2714285714285714,0.34285714285714286,0.08571428571428572,0.0,1.0,0.0,0.08142857142857142,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{D3D6BD6D-D72F-8722-A554-BEAE96F5995B},Na2SO4+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,2.436,3.654,0.0,0.0,0.0,0.0,0.35714285714285715,1.0,4.1499999999999995,66.52449999999999,0.2714285714285714,1.0,2.603,26.10809,0.07142857142857142,1.0,0.5,0.0,3,0.07142857142857142,1.3841428571428571,13.75522714285714,0.9285714285714286,1.0828711902164152,0.35714285714285715,0.3,0.2714285714285714,0.35714285714285715,0.0,0.0,0.9285714285714286,0.9825162244897957,0.08142857142857142,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
{A40B2864-109B-6716-E12C-A25A7E278B3A},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,2.436,3.654,0.04285714285714286,1.0,0.435,3.48,0.38571428571428573,1.0,4.482,71.84646000000001,0.18571428571428572,1.0,1.7810000000000001,17.86343,0.08571428571428572,1.0,0.6,0.0,4,0.08571428571428572,1.3905714285714286,13.834841428571432,0.9142857142857144,1.1762992914835129,0.38571428571428573,0.3,0.18571428571428572,0.38571428571428573,0.04285714285714286,0.0,0.9142857142857144,1.1858435510204084,0.055714285714285716,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{B7AFBCEF-8FC7-9946-E450-69A4391DC742},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31428571428571433,1.0,2.552,3.8280000000000003,0.05714285714285715,1.0,0.58,4.64,0.39999999999999997,1.0,4.648,74.50744,0.15714285714285717,1.0,1.5070000000000003,15.115210000000003,0.07142857142857142,1.0,0.5,0.0,4,0.07142857142857142,1.398142857142857,14.012950000000002,0.9285714285714286,1.184650071845115,0.39999999999999997,0.31428571428571433,0.15714285714285717,0.39999999999999997,0.05714285714285715,0.0,0.9285714285714286,1.000925,0.04938775510204083,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{1421906E-85AD-8B68-DA0A-CB51DD52D65A},Na2SO4+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.16,1.7399999999999998,0.0,0.0,0.0,0.0,0.35714285714285715,1.0,4.1499999999999995,66.52449999999999,0.1142857142857143,1.0,1.096,10.99288,0.38571428571428573,1.0,2.7,0.0,3,0.38571428571428573,1.300857142857143,11.322482857142855,0.6142857142857143,0.8936002360434039,0.35714285714285715,0.14285714285714285,0.1142857142857143,0.35714285714285715,0.0,0.0,0.6142857142857143,4.367243387755101,0.0163265306122449,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
{426C0DB4-5E79-18B6-7CE6-E8B98FD76758},Na2SO4+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34285714285714286,1.0,2.784,4.176,0.0,0.0,0.0,0.0,0.4571428571428572,1.0,5.312,85.15136000000001,0.08571428571428572,1.0,0.8220000000000001,8.24466,0.1142857142857143,1.0,0.8,0.0,3,0.1142857142857143,1.3882857142857143,13.938860000000002,0.8857142857142858,0.935418676767857,0.4571428571428572,0.34285714285714286,0.08571428571428572,0.4571428571428572,0.0,0.0,0.8857142857142858,1.5930125714285719,0.02938775510204082,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
